24,2,895.59,304.70,86.79,262.35,1,-1,-1,-1
24,9,1213.17,316.78,119.34,359.84,1,-1,-1,-1
24,14,369.07,331.45,38.09,115.98,1,-1,-1,-1
25,1,1344.42,344.69,39.09,119.25,1,-1,-1,-1
25,2,893.11,307.95,85.43,258.25,1,-1,-1,-1
25,9,1213.19,317.48,119.51,360.37,1,-1,-1,-1
26,1,1344.43,344.91,39.02,119.06,1,-1,-1,-1
26,2,892.26,309.15,84.93,256.75,1,-1,-1,-1
26,9,1213.23,317.61,119.63,360.74,1,-1,-1,-1
27,1,1344.47,350.29,39.00,118.99,1,-1,-1,-1
27,2,885.69,312.11,88.81,268.47,1,-1,-1,-1
27,9,1213.27,333.77,119.72,361.03,1,-1,-1,-1
28,1,1344.53,352.31,38.99,118.96,1,-1,-1,-1
28,2,883.30,313.19,90.25,272.81,1,-1,-1,-1
28,9,1213.31,339.67,119.80,361.26,1,-1,-1,-1
29,1,1340.36,352.74,40.86,124.66,1,-1,-1,-1
29,2,885.24,315.36,95.08,287.38,1,-1,-1,-1
29,9,1219.53,341.63,114.47,345.23,1,-1,-1,-1
30,1,1338.83,352.88,41.56,126.77,1,-1,-1,-1
30,2,889.41,323.03,88.75,268.26,1,-1,-1,-1
30,9,1204.11,323.49,123.85,373.51,1,-1,-1,-1
31,1,1342.44,358.42,39.98,121.96,1,-1,-1,-1
31,2,891.23,326.06,86.12,260.33,1,-1,-1,-1
31,9,1198.69,317.13,127.14,383.43,1,-1,-1,-1
32,1,1343.91,360.54,39.35,120.04,1,-1,-1,-1
32,2,891.93,327.12,85.16,257.44,1,-1,-1,-1
32,9,1213.76,332.49,117.52,354.43,1,-1,-1,-1
32,14,361.00,345.10,39.02,118.82,1,-1,-1,-1
33,1,1344.48,361.28,39.11,119.32,1,-1,-1,-1
33,2,892.22,327.45,84.82,256.39,1,-1,-1,-1
33,9,1219.70,319.88,125.04,377.10,1,-1,-1,-1
33,14,360.67,345.89,38.97,118.70,1,-1,-1,-1
34,1,1344.71,361.51,39.03,119.06,1,-1,-1,-1
34,2,892.35,327.51,84.69,256.03,1,-1,-1,-1
34,9,1221.93,333.37,116.77,352.19,1,-1,-1,-1
34,14,359.57,337.43,42.80,130.36,1,-1,-1,-1
35,1,1344.80,361.55,39.00,118.97,1,-1,-1,-1
35,2,892.42,327.48,84.66,255.92,1,-1,-1,-1
35,9,1222.79,338.73,113.45,342.18,1,-1,-1,-1
35,14,360.17,337.54,40.51,123.40,1,-1,-1,-1
36,1,1344.85,361.53,38.99,118.94,1,-1,-1,-1
36,2,892.47,327.42,84.65,255.91,1,-1,-1,-1
36,9,1222.90,322.05,123.56,372.68,1,-1,-1,-1
36,14,359.49,338.51,40.49,123.35,1,-1,-1,-1
37,1,1350.18,361.48,38.98,118.93,1,-1,-1,-1
37,2,892.50,327.36,84.66,255.93,1,-1,-1,-1
37,9,1232.73,333.96,121.56,366.64,1,-1,-1,-1
38,1,1350.59,362.26,38.95,118.81,1,-1,-1,-1
38,2,886.24,318.44,88.72,268.19,1,-1,-1,-1
38,9,1236.64,338.74,120.73,364.15,1,-1,-1,-1
39,2,890.09,323.80,86.25,260.75,1,-1,-1,-1
39,9,1238.04,340.48,120.42,363.21,1,-1,-1,-1
39,21,1607.57,363.38,112.06,338.05,1,-1,-1,-1
40,1,1352.76,368.21,38.98,118.93,1,-1,-1,-1
40,2,891.67,325.93,85.26,257.76,1,-1,-1,-1
40,9,1243.58,341.01,114.95,346.74,1,-1,-1,-1
40,14,360.72,336.02,41.76,127.21,1,-1,-1,-1
40,21,1607.74,364.03,111.82,337.33,1,-1,-1,-1
41,1,1353.31,369.43,38.96,118.85,1,-1,-1,-1
41,2,892.28,326.71,84.89,256.65,1,-1,-1,-1
41,9,1240.42,341.19,118.32,356.90,1,-1,-1,-1
41,14,360.38,336.44,41.85,127.51,1,-1,-1,-1
41,21,1607.73,364.02,111.83,337.36,1,-1,-1,-1
42,1,1358.30,373.47,36.90,112.59,1,-1,-1,-1
42,2,892.51,326.98,84.76,256.24,1,-1,-1,-1
42,9,1242.04,342.58,118.13,356.33,1,-1,-1,-1
42,21,1607.70,363.87,111.88,337.51,1,-1,-1,-1
43,1,1359.31,374.98,36.66,111.87,1,-1,-1,-1
43,2,892.61,327.06,84.71,256.11,1,-1,-1,-1
43,14,360.90,335.68,41.91,127.69,1,-1,-1,-1
43,21,1607.66,363.73,111.93,337.67,1,-1,-1,-1
44,2,892.65,327.07,84.70,256.07,1,-1,-1,-1
44,14,360.67,335.96,42.00,127.95,1,-1,-1,-1
44,21,1603.56,364.81,117.56,354.65,1,-1,-1,-1
45,2,892.67,327.05,84.70,256.07,1,-1,-1,-1
45,9,1248.42,316.74,127.64,385.00,1,-1,-1,-1
45,21,1606.03,364.01,114.17,344.44,1,-1,-1,-1
46,2,892.68,327.03,84.70,256.08,1,-1,-1,-1
46,9,1258.12,315.93,122.99,370.98,1,-1,-1,-1
46,21,1607.01,363.62,112.82,340.37,1,-1,-1,-1
47,2,895.50,323.16,80.93,244.70,1,-1,-1,-1
47,9,1252.64,313.43,127.03,383.16,1,-1,-1,-1
47,21,1603.39,348.22,117.79,355.36,1,-1,-1,-1
48,2,893.71,314.03,83.34,251.98,1,-1,-1,-1
48,9,1254.53,290.85,134.54,405.78,1,-1,-1,-1
48,21,1592.15,341.56,125.30,378.00,1,-1,-1,-1
49,2,893.07,310.76,84.21,254.62,1,-1,-1,-1
49,9,1255.22,282.30,137.39,414.35,1,-1,-1,-1
49,21,1597.64,340.12,122.54,369.66,1,-1,-1,-1
50,2,892.82,309.56,84.55,255.64,1,-1,-1,-1
50,9,1255.41,297.06,138.46,417.56,1,-1,-1,-1
50,21,1591.57,336.22,133.23,401.89,1,-1,-1,-1
51,2,892.73,309.16,84.68,256.03,1,-1,-1,-1
51,9,1255.42,302.97,138.83,418.64,1,-1,-1,-1
51,21,1604.39,337.10,131.21,395.81,1,-1,-1,-1
51,26,986.28,269.71,148.29,446.86,1,-1,-1,-1
52,2,892.70,309.06,84.73,256.18,1,-1,-1,-1
52,9,1255.37,305.33,138.92,418.90,1,-1,-1,-1
52,21,1594.25,335.23,136.35,411.28,1,-1,-1,-1
52,26,986.28,269.71,148.29,446.86,1,-1,-1,-1
53,2,892.69,309.07,84.74,256.23,1,-1,-1,-1
53,9,1260.18,312.07,127.17,383.49,1,-1,-1,-1
53,21,1605.65,336.90,132.27,398.95,1,-1,-1,-1
53,26,1001.75,278.39,139.53,420.48,1,-1,-1,-1
54,2,892.69,309.12,84.75,256.25,1,-1,-1,-1
54,9,1250.70,331.17,117.00,352.84,1,-1,-1,-1
54,21,1605.80,335.30,133.65,403.11,1,-1,-1,-1
54,26,1004.37,279.86,138.05,416.02,1,-1,-1,-1
55,1,1369.04,345.76,38.92,118.75,1,-1,-1,-1
55,2,892.69,309.18,84.75,256.26,1,-1,-1,-1
55,9,1249.37,319.15,124.85,376.51,1,-1,-1,-1
55,26,1015.98,307.54,119.04,358.77,1,-1,-1,-1
55,27,321.69,314.51,44.23,134.81,1,-1,-1,-1
56,1,1369.30,339.45,39.00,119.01,1,-1,-1,-1
56,2,892.69,309.23,84.75,256.26,1,-1,-1,-1
56,9,1257.74,317.28,121.84,367.45,1,-1,-1,-1
56,21,1611.47,337.79,130.15,392.55,1,-1,-1,-1
56,26,1021.37,314.95,113.42,341.82,1,-1,-1,-1
56,27,322.78,313.32,44.98,137.08,1,-1,-1,-1
57,1,1369.38,337.18,39.03,119.10,1,-1,-1,-1
57,2,892.69,309.28,84.75,256.25,1,-1,-1,-1
57,9,1261.02,316.55,120.66,363.91,1,-1,-1,-1
57,21,1612.39,338.22,129.56,390.76,1,-1,-1,-1
57,27,326.06,310.29,42.98,130.99,1,-1,-1,-1
58,1,1370.12,335.21,39.11,119.35,1,-1,-1,-1
58,2,889.23,300.61,93.11,281.51,1,-1,-1,-1
58,9,1262.19,316.28,120.24,362.64,1,-1,-1,-1
58,21,1613.08,337.32,130.20,392.70,1,-1,-1,-1
58,27,324.11,305.41,44.41,135.34,1,-1,-1,-1
59,2,896.95,296.54,92.02,278.19,1,-1,-1,-1
59,9,1262.57,316.19,120.10,362.23,1,-1,-1,-1
59,27,323.41,297.49,44.89,136.78,1,-1,-1,-1
60,2,900.12,294.97,91.52,276.66,1,-1,-1,-1
60,9,1262.67,300.04,120.07,362.13,1,-1,-1,-1
60,26,1017.03,243.45,146.31,440.94,1,-1,-1,-1
60,27,323.11,294.71,45.04,137.24,1,-1,-1,-1
61,2,895.49,292.76,87.29,263.88,1,-1,-1,-1
61,9,1262.66,294.01,120.07,362.15,1,-1,-1,-1
61,26,1019.04,237.69,147.90,445.72,1,-1,-1,-1
61,27,325.27,288.14,47.28,144.05,1,-1,-1,-1
62,2,899.62,281.42,89.72,271.23,1,-1,-1,-1
62,9,1270.92,288.44,125.83,379.53,1,-1,-1,-1
62,21,1612.81,314.77,129.28,389.92,1,-1,-1,-1
62,27,323.80,285.32,45.95,139.99,1,-1,-1,-1
63,2,901.10,277.35,90.60,273.88,1,-1,-1,-1
63,9,1273.95,286.43,127.98,385.97,1,-1,-1,-1
63,21,1612.73,312.67,129.15,389.50,1,-1,-1,-1
63,27,325.46,278.35,47.58,144.92,1,-1,-1,-1
64,2,895.83,275.03,86.92,262.74,1,-1,-1,-1
64,9,1282.69,289.11,123.13,371.38,1,-1,-1,-1
64,21,1612.70,311.97,129.11,389.37,1,-1,-1,-1
64,27,326.06,275.89,48.17,146.70,1,-1,-1,-1
65,2,899.70,275.19,89.56,270.72,1,-1,-1,-1
65,9,1285.97,290.31,121.22,365.61,1,-1,-1,-1
65,21,1612.68,311.79,129.08,389.30,1,-1,-1,-1
65,27,326.67,271.92,48.73,148.40,1,-1,-1,-1
66,1,1376.96,320.94,39.03,119.09,1,-1,-1,-1
66,2,898.07,283.35,82.77,250.24,1,-1,-1,-1
66,9,1288.70,288.46,120.99,364.92,1,-1,-1,-1
66,21,1612.66,311.81,129.07,389.24,1,-1,-1,-1
67,1,1377.23,320.42,39.02,119.06,1,-1,-1,-1
67,2,888.04,278.38,88.12,266.40,1,-1,-1,-1
67,21,1615.43,308.28,135.19,407.70,1,-1,-1,-1
67,31,1248.94,304.95,39.00,119.30,1,-1,-1,-1
68,1,1377.99,318.68,39.04,119.13,1,-1,-1,-1
68,2,890.74,286.96,86.00,259.98,1,-1,-1,-1
68,9,1277.57,264.53,127.66,385.04,1,-1,-1,-1
68,21,1613.72,310.56,131.45,396.39,1,-1,-1,-1
68,31,1245.30,301.99,41.26,126.19,1,-1,-1,-1
69,1,1371.13,320.11,39.01,119.04,1,-1,-1,-1
69,2,885.54,279.91,89.22,269.71,1,-1,-1,-1
69,9,1262.55,254.66,134.90,406.84,1,-1,-1,-1
69,21,1597.36,307.94,136.08,410.35,1,-1,-1,-1
69,31,1241.76,303.74,40.01,122.37,1,-1,-1,-1
70,1,1371.08,318.72,39.03,119.10,1,-1,-1,-1
70,2,878.65,287.67,86.41,261.23,1,-1,-1,-1
70,9,1262.04,277.14,125.90,379.70,1,-1,-1,-1
70,21,1591.34,307.01,137.78,415.46,1,-1,-1,-1
70,31,1234.92,304.48,39.45,120.62,1,-1,-1,-1
71,1,1363.13,320.22,39.01,119.03,1,-1,-1,-1
71,2,876.02,290.78,85.30,257.86,1,-1,-1,-1
71,9,1261.88,286.50,122.19,368.54,1,-1,-1,-1
71,21,1587.49,310.30,132.34,399.06,1,-1,-1,-1
71,26,1015.58,257.92,130.31,392.76,1,-1,-1,-1
71,31,1232.63,304.77,39.22,119.91,1,-1,-1,-1
72,1,1362.24,319.13,39.03,119.08,1,-1,-1,-1
72,2,867.96,281.41,88.95,268.91,1,-1,-1,-1
72,9,1265.84,292.06,115.43,348.16,1,-1,-1,-1
72,21,1569.11,308.01,136.37,411.19,1,-1,-1,-1
72,26,1018.68,265.09,122.72,369.92,1,-1,-1,-1
72,31,1226.47,299.39,39.12,119.60,1,-1,-1,-1
73,2,872.04,277.11,86.32,260.94,1,-1,-1,-1
73,9,1263.28,292.03,118.41,357.16,1,-1,-1,-1
73,21,1565.17,306.77,137.03,413.20,1,-1,-1,-1
73,26,996.40,226.83,140.07,422.20,1,-1,-1,-1
73,31,1218.91,297.44,39.08,119.44,1,-1,-1,-1
74,1,1347.31,313.59,39.01,119.02,1,-1,-1,-1
74,2,862.36,275.48,85.26,257.76,1,-1,-1,-1
74,9,1251.38,294.10,114.13,344.26,1,-1,-1,-1
74,26,993.96,221.60,141.35,426.07,1,-1,-1,-1
74,31,1216.29,296.76,39.05,119.35,1,-1,-1,-1
75,1,1345.11,312.17,39.02,119.05,1,-1,-1,-1
75,2,858.84,274.93,84.87,256.59,1,-1,-1,-1
75,9,1241.66,292.78,117.97,355.83,1,-1,-1,-1
75,31,1210.12,291.19,39.04,119.29,1,-1,-1,-1
76,2,857.62,274.78,84.73,256.17,1,-1,-1,-1
76,9,1228.37,294.36,114.04,343.99,1,-1,-1,-1
76,31,1207.98,289.16,39.03,119.25,1,-1,-1,-1
77,2,857.27,274.77,84.69,256.03,1,-1,-1,-1
77,9,1223.39,294.97,112.54,339.48,1,-1,-1,-1
77,31,1202.30,290.82,40.90,124.95,1,-1,-1,-1
78,2,850.38,262.69,93.07,281.35,1,-1,-1,-1
78,9,1215.50,293.09,117.43,354.24,1,-1,-1,-1
78,31,1198.11,289.50,41.25,126.00,1,-1,-1,-1
79,1,1329.62,312.44,39.00,119.01,1,-1,-1,-1
79,2,846.84,270.78,91.96,277.99,1,-1,-1,-1
79,9,1212.70,292.39,119.22,359.65,1,-1,-1,-1
80,1,1326.82,311.55,39.01,119.03,1,-1,-1,-1
80,2,845.58,274.22,91.46,276.46,1,-1,-1,-1
80,9,1211.81,292.13,119.92,361.75,1,-1,-1,-1
81,1,1327.97,312.52,39.00,119.01,1,-1,-1,-1
81,2,845.21,275.58,91.25,275.81,1,-1,-1,-1
81,9,1211.64,292.03,120.18,362.55,1,-1,-1,-1
81,31,1192.12,295.63,39.36,120.21,1,-1,-1,-1
82,1,1327.89,312.62,39.00,119.01,1,-1,-1,-1
82,2,845.16,276.12,91.15,275.52,1,-1,-1,-1
82,9,1211.73,291.99,120.28,362.84,1,-1,-1,-1
82,21,1533.10,307.02,138.42,417.36,1,-1,-1,-1
82,31,1188.56,295.27,39.42,120.41,1,-1,-1,-1
82,35,1767.33,317.39,114.23,344.70,1,-1,-1,-1
83,1,1327.90,312.66,39.00,119.01,1,-1,-1,-1
83,2,845.24,276.35,91.10,275.36,1,-1,-1,-1
83,9,1211.89,291.98,120.31,362.93,1,-1,-1,-1
83,21,1532.06,307.17,138.41,417.32,1,-1,-1,-1
83,31,1197.83,296.59,39.07,119.32,1,-1,-1,-1
83,35,1770.34,316.57,118.63,357.99,1,-1,-1,-1
84,1,1333.27,312.70,39.00,119.01,1,-1,-1,-1
84,2,845.35,276.45,91.07,275.25,1,-1,-1,-1
84,9,1218.02,288.61,126.03,380.17,1,-1,-1,-1
84,21,1532.52,310.85,132.25,398.75,1,-1,-1,-1
84,31,1195.63,296.41,39.09,119.38,1,-1,-1,-1
84,35,1771.29,316.31,120.02,362.18,1,-1,-1,-1
85,1,1340.65,312.74,39.00,119.00,1,-1,-1,-1
85,2,845.47,276.50,91.04,275.18,1,-1,-1,-1
85,9,1216.19,288.18,126.76,382.36,1,-1,-1,-1
85,21,1529.49,310.91,131.85,397.55,1,-1,-1,-1
85,35,1771.58,316.23,120.46,363.49,1,-1,-1,-1
86,1,1343.47,312.77,39.00,119.00,1,-1,-1,-1
86,2,846.64,276.59,95.34,288.16,1,-1,-1,-1
86,35,1783.58,317.25,114.96,346.90,1,-1,-1,-1
87,1,1344.54,312.79,39.00,119.00,1,-1,-1,-1
87,2,847.11,276.63,96.95,292.98,1,-1,-1,-1
87,35,1787.91,317.64,112.90,340.68,1,-1,-1,-1
88,1,1350.22,312.82,39.00,119.00,1,-1,-1,-1
88,2,854.07,275.74,89.30,269.90,1,-1,-1,-1
88,21,1556.22,312.71,129.15,389.42,1,-1,-1,-1
88,35,1793.42,314.40,123.74,373.38,1,-1,-1,-1
89,1,1352.35,312.84,39.00,119.00,1,-1,-1,-1
89,2,856.91,275.40,86.22,260.58,1,-1,-1,-1
89,21,1559.37,312.91,128.86,388.54,1,-1,-1,-1
89,35,1791.45,316.46,116.59,351.82,1,-1,-1,-1
90,1,1353.12,312.86,39.00,119.00,1,-1,-1,-1
90,2,857.94,275.29,85.11,257.25,1,-1,-1,-1
90,21,1560.42,312.98,128.76,388.25,1,-1,-1,-1
90,31,1215.19,296.91,38.98,119.04,1,-1,-1,-1
90,35,1794.41,314.01,125.00,377.16,1,-1,-1,-1
91,1,1353.37,312.88,39.00,119.00,1,-1,-1,-1
91,2,858.31,286.75,84.72,256.08,1,-1,-1,-1
91,21,1560.77,312.99,128.74,388.19,1,-1,-1,-1
91,31,1215.70,296.86,38.98,119.04,1,-1,-1,-1
91,35,1796.05,330.01,112.14,338.37,1,-1,-1,-1
92,1,1354.27,312.68,39.00,119.01,1,-1,-1,-1
92,2,858.44,290.99,84.60,255.71,1,-1,-1,-1
92,21,1561.22,309.36,134.92,406.81,1,-1,-1,-1
92,35,1798.63,331.61,111.63,336.85,1,-1,-1,-1
93,1,1353.48,319.12,39.00,119.00,1,-1,-1,-1
93,2,858.48,292.52,84.56,255.62,1,-1,-1,-1
93,21,1577.95,311.57,131.17,395.50,1,-1,-1,-1
94,1,1354.20,319.62,39.00,119.00,1,-1,-1,-1
94,2,858.49,293.03,84.57,255.64,1,-1,-1,-1
94,21,1586.10,308.82,135.85,409.62,1,-1,-1,-1
94,31,1195.66,311.22,38.98,119.01,1,-1,-1,-1
95,1,1353.41,327.11,39.00,119.00,1,-1,-1,-1
95,2,862.76,294.86,88.64,267.96,1,-1,-1,-1
95,21,1585.46,302.68,144.07,434.37,1,-1,-1,-1
95,31,1193.37,312.85,38.98,119.00,1,-1,-1,-1
96,1,1353.97,328.34,39.00,119.00,1,-1,-1,-1
96,2,860.15,293.84,86.18,260.50,1,-1,-1,-1
96,21,1588.66,323.31,140.79,424.48,1,-1,-1,-1
96,31,1192.60,313.40,38.98,119.00,1,-1,-1,-1
97,2,859.08,304.78,85.20,257.54,1,-1,-1,-1
97,21,1588.19,334.00,133.29,401.86,1,-1,-1,-1
97,31,1192.36,318.85,38.98,119.00,1,-1,-1,-1
98,2,858.68,308.79,84.83,256.46,1,-1,-1,-1
98,21,1570.40,338.01,130.38,393.11,1,-1,-1,-1
98,31,1192.33,320.86,38.99,119.00,1,-1,-1,-1
99,2,862.79,300.51,88.77,268.33,1,-1,-1,-1
99,21,1564.20,336.99,135.54,408.64,1,-1,-1,-1
99,31,1192.37,321.54,38.99,119.00,1,-1,-1,-1
100,2,864.39,303.87,82.53,249.50,1,-1,-1,-1
100,21,1561.95,336.57,137.42,414.31,1,-1,-1,-1
100,31,1191.31,323.18,38.99,119.00,1,-1,-1,-1
101,1,1353.26,329.37,39.00,119.00,1,-1,-1,-1
101,2,860.55,296.66,83.89,253.62,1,-1,-1,-1
101,21,1561.26,338.30,137.88,415.68,1,-1,-1,-1
101,26,1067.30,290.86,120.63,363.69,1,-1,-1,-1
101,31,1192.40,315.60,38.99,119.00,1,-1,-1,-1
102,1,1353.16,329.36,39.00,119.00,1,-1,-1,-1
102,2,852.33,283.66,92.76,280.40,1,-1,-1,-1
102,26,1047.02,288.43,127.00,382.92,1,-1,-1,-1
102,31,1191.56,316.25,38.99,119.00,1,-1,-1,-1
103,1,1353.39,330.07,39.00,119.00,1,-1,-1,-1
103,2,855.90,288.92,87.96,265.89,1,-1,-1,-1
103,9,1247.85,286.83,129.05,389.26,1,-1,-1,-1
103,21,1560.83,312.89,138.35,417.11,1,-1,-1,-1
103,26,1047.34,290.92,126.95,382.77,1,-1,-1,-1
104,1,1353.13,329.39,39.00,119.00,1,-1,-1,-1
104,2,857.45,291.18,85.90,259.68,1,-1,-1,-1
104,9,1249.32,286.73,129.23,389.80,1,-1,-1,-1
104,21,1560.24,311.80,138.77,418.36,1,-1,-1,-1
104,40,513.00,305.00,39.00,119.00,1,-1,-1,-1
105,1,1353.10,329.31,39.00,119.00,1,-1,-1,-1
105,2,858.03,292.03,85.13,257.37,1,-1,-1,-1
105,21,1560.72,308.12,138.47,417.44,1,-1,-1,-1
105,31,1191.55,321.01,34.46,105.20,1,-1,-1,-1
105,40,508.35,302.02,41.16,125.57,1,-1,-1,-1
106,1,1357.11,333.44,35.62,108.71,1,-1,-1,-1
106,2,858.26,303.74,84.85,256.51,1,-1,-1,-1
106,21,1560.76,307.22,138.45,417.38,1,-1,-1,-1
106,31,1190.95,321.93,34.03,103.90,1,-1,-1,-1
106,40,506.73,300.99,41.91,127.86,1,-1,-1,-1
107,1,1354.47,330.68,37.81,115.41,1,-1,-1,-1
107,2,850.41,298.42,88.80,268.45,1,-1,-1,-1
107,21,1560.78,306.92,138.44,417.35,1,-1,-1,-1
107,40,505.02,310.88,39.59,120.81,1,-1,-1,-1
108,1,1353.58,334.97,38.56,117.70,1,-1,-1,-1
108,2,855.29,305.93,86.29,260.86,1,-1,-1,-1
108,21,1555.93,301.66,145.00,437.10,1,-1,-1,-1
108,40,503.38,312.18,39.69,121.10,1,-1,-1,-1
109,1,1353.64,335.87,38.60,117.80,1,-1,-1,-1
109,2,861.53,299.14,89.35,270.09,1,-1,-1,-1
109,21,1573.44,299.73,147.44,444.44,1,-1,-1,-1
109,31,1192.66,321.34,38.41,117.27,1,-1,-1,-1
110,1,1353.16,330.73,38.91,118.76,1,-1,-1,-1
110,2,852.89,297.54,94.74,286.38,1,-1,-1,-1
110,9,1238.82,314.75,120.77,364.29,1,-1,-1,-1
110,21,1580.30,299.04,148.35,447.18,1,-1,-1,-1
110,31,1192.81,321.31,38.84,118.57,1,-1,-1,-1
111,1,1358.44,329.65,38.99,118.98,1,-1,-1,-1
111,2,856.24,305.40,88.65,267.99,1,-1,-1,-1
111,9,1238.64,317.09,120.14,362.38,1,-1,-1,-1
111,21,1582.91,298.84,148.66,448.11,1,-1,-1,-1
111,31,1198.10,321.29,39.00,119.05,1,-1,-1,-1
112,1,1359.01,329.77,39.05,119.18,1,-1,-1,-1
112,2,861.94,298.80,90.21,272.68,1,-1,-1,-1
112,9,1246.69,293.06,127.15,383.51,1,-1,-1,-1
112,21,1583.84,298.83,148.74,448.34,1,-1,-1,-1
112,31,1200.12,321.26,39.06,119.21,1,-1,-1,-1
113,2,863.99,296.40,90.77,274.36,1,-1,-1,-1
113,9,1257.24,308.39,122.62,369.85,1,-1,-1,-1
113,21,1595.69,291.94,155.74,469.40,1,-1,-1,-1
113,31,1206.13,315.98,39.07,119.25,1,-1,-1,-1
113,42,1233.13,313.00,39.00,119.00,1,-1,-1,-1
114,2,871.80,293.81,86.95,262.84,1,-1,-1,-1
114,9,1256.09,289.40,133.01,401.16,1,-1,-1,-1
114,21,1608.02,296.20,151.47,456.51,1,-1,-1,-1
114,31,1208.39,313.96,39.07,119.25,1,-1,-1,-1
114,42,1233.38,306.89,39.00,119.00,1,-1,-1,-1
115,1,1375.11,322.06,39.02,119.09,1,-1,-1,-1
115,2,874.78,292.82,85.46,258.33,1,-1,-1,-1
115,9,1255.68,282.66,136.71,412.29,1,-1,-1,-1
115,21,1612.76,298.00,149.68,451.12,1,-1,-1,-1
115,31,1209.21,313.21,39.07,119.23,1,-1,-1,-1
115,42,1233.37,304.94,39.00,119.00,1,-1,-1,-1
116,1,1377.02,321.43,39.07,119.22,1,-1,-1,-1
116,2,875.82,292.47,84.91,256.69,1,-1,-1,-1
116,9,1268.41,284.79,132.11,398.42,1,-1,-1,-1
116,21,1616.64,303.91,142.40,429.18,1,-1,-1,-1
116,31,1209.47,307.67,39.06,119.21,1,-1,-1,-1
116,42,1239.05,304.39,39.00,119.00,1,-1,-1,-1
117,2,876.15,292.36,84.72,256.11,1,-1,-1,-1
117,9,1273.35,285.74,130.23,392.73,1,-1,-1,-1
117,21,1617.92,306.21,139.59,420.73,1,-1,-1,-1
117,31,1209.53,305.59,39.05,119.18,1,-1,-1,-1
117,42,1237.28,301.57,40.98,125.03,1,-1,-1,-1
118,2,876.22,292.33,84.66,255.92,1,-1,-1,-1
118,9,1275.10,286.13,129.51,390.55,1,-1,-1,-1
118,21,1615.99,301.79,145.25,437.76,1,-1,-1,-1
